
13251,0.21
13263,0.24
13277,0.28
13289,0.33
13301,0.36
13314,0.36
13326,0.37
13339,0.36
13351,0.37
13364,0.36
13376,0.36
13388,0.36
13402,0.39
13414,0.37
13426,0.39
13438,0.39
13451,0.40
13463,0.39
13476,0.42
13489,0.40
13501,0.42
13513,0.39
13526,0.33
13539,0.27
13551,0.24
13563,0.20
13576,0.15
13588,0.08
13601,0.08
13614,0.04
13626,0.02
13638,-0.01
13651,0.02
13665,0.01
13677,0.04
13689,0.08
13702,0.15
13714,0.20
13726,0.24
13740,0.28
13752,0.34
13764,0.36
13776,0.39
13789,0.39
13802,0.40
13814,0.39
13827,0.39
13839,0.39
13851,0.40
13864,0.39
13877,0.40
13889,0.40
13901,0.43
13914,0.42
13926,0.43
13939,0.39
13952,0.43
13964,0.42
13976,0.40
13988,0.36
14002,0.33
14014,0.26
14026,0.20
14039,0.14
14051,0.11
14064,0.05
14076,0.01
14089,-0.05
14102,-0.07
14115,-0.10
14129,-0.11
14143,-0.10
14156,-0.10
14170,-0.11
14183,-0.10
14197,-0.08
14211,-0.04
14224,0.06
14236,0.14
14248,0.18
14261,0.24
14274,0.28
14286,0.31
14299,0.30
14311,0.31
14323,0.33
14337,0.36
14349,0.36
14361,0.39
14373,0.40
14386,0.42
14399,0.43
14411,0.43
14424,0.42
14436,0.45
14448,0.45
14460,0.43
14474,0.42
14486,0.37
14498,0.30
14511,0.23
14523,0.18
14536,0.15
14548,0.08
14561,0.04
14573,-0.02
14586,-0.05
14601,-0.08
14614,-0.11
14627,-0.11
14641,-0.11
14654,-0.08
14668,-0.01
14682,0.02
14694,0.09
14706,0.15
14718,0.23
14732,0.26
14744,0.30
14756,0.34
14769,0.34
14781,0.34
14793,0.36
14807,0.36
14819,0.37
14831,0.37
14843,0.40
14856,0.40
14869,0.43
14881,0.45
14894,0.46
14906,0.46
14918,0.49
14931,0.46
14944,0.43
14956,0.40
14968,0.37
14981,0.31
14993,0.28
15006,0.21
15019,0.18
15031,0.12
15043,0.08
15055,0.04
15069,0.04
15081,-0.01
15094,-0.01
15108,-0.02
15121,-0.02
15135,0.04
15148,0.06
15160,0.14
15172,0.18
15184,0.26
15198,0.28
15210,0.33
15222,0.34
15235,0.37
15247,0.34
15259,0.36
15272,0.36
15285,0.37
15297,0.37
15309,0.37
15322,0.39
15335,0.42
15347,0.42
15360,0.43
15372,0.45
15384,0.49
15397,0.50
15410,0.52
15422,0.52
15434,0.52
15447,0.49
15459,0.46
15472,0.40
15484,0.39
15497,0.34
15509,0.31
15521,0.28
15535,0.27
15547,0.26
15559,0.28
15571,0.28
15584,0.33
15597,0.31
15609,0.34
15622,0.39
15634,0.45
15646,0.46
15659,0.49
15672,0.49
15684,0.52
15696,0.50
15709,0.50
15721,0.46
15734,0.46
15747,0.45
15759,0.43
15771,0.42
15783,0.43
15797,0.42
15809,0.42
15821,0.42
15834,0.43
15846,0.43
15858,0.45
15872,0.46
15884,0.45
15896,0.40
15908,0.34
15921,0.28
15934,0.26
15946,0.20
15959,0.14
15971,0.08
15983,0.06
15996,0.01
16009,-0.04
16022,-0.08
16035,-0.08
16049,-0.10
16063,-0.10
16076,-0.10
16090,-0.10
16103,-0.04
16116,0.05
16130,0.11
16142,0.18
16154,0.23
16166,0.28
16179,0.31
16191,0.34
16204,0.36
16217,0.40
16229,0.34
16241,0.36
16253,0.36
16267,0.37
16279,0.37
16291,0.39
16304,0.39
16316,0.42
16329,0.40
16342,0.40
16354,0.42
16366,0.43
16378,0.42
16391,0.43
16404,0.37
16416,0.33
16429,0.27
16441,0.23
16453,0.18
16466,0.15
16479,0.11
16491,0.06
16503,0.02
16516,-0.01
16530,-0.04
16543,-0.04
16557,-0.05
16570,-0.05
16583,0.01
16596,0.05
16609,0.11
16621,0.18
16633,0.26
16646,0.28
16658,0.33
16671,0.36
16684,0.39
16696,0.39
16708,0.39
16720,0.37
16734,0.39
16746,0.37
16758,0.37
16771,0.37
16783,0.40
16796,0.39
16808,0.40
16821,0.39
16833,0.40
16845,0.37
16858,0.36
16871,0.34
16883,0.36
16896,0.31
16908,0.31
16920,0.24
16933,0.20
16946,0.14
16958,0.09
16970,0.05
16983,0.02
16996,-0.04
17009,-0.07
17022,-0.10
17036,-0.10
17049,-0.11
17063,-0.13
17077,-0.13
17090,-0.08
17103,-0.02
17117,0.05
17130,0.11
17142,0.18
17155,0.21
17167,0.30
17179,0.30
17192,0.34
17205,0.33
17217,0.36
17229,0.34
17242,0.36
17254,0.34
17267,0.39
17280,0.39
17292,0.40
17304,0.40
17316,0.45
17330,0.45
17342,0.46
17354,0.48
17367,0.50
17379,0.46
17392,0.45
17404,0.40
17417,0.39
17429,0.31
17441,0.26
17454,0.21
17467,0.18
17479,0.11
17491,0.08
17504,0.05
17516,0.05
17529,0.02
17542,0.02
17554,-0.01
17567,0.05
17580,0.06
17593,0.14
17605,0.20
17617,0.27
17630,0.30
17642,0.36
17654,0.37
17668,0.42
17680,0.40
17692,0.39
17704,0.39
17717,0.42
17730,0.40
17742,0.42
17755,0.40
17767,0.45
17779,0.43
17793,0.46
17805,0.45
17817,0.49
17829,0.49
17842,0.50
17854,0.50
17867,0.50
17880,0.46
17892,0.42
17904,0.33
17916,0.28
17930,0.21
17942,0.17
17954,0.11
17967,0.06
17979,0.01
17992,-0.02
18006,-0.05
18019,-0.04
18032,-0.05
18045,-0.07
18060,-0.07
18073,-0.02
18086,0.05
18099,0.11
18111,0.18
18124,0.24
18137,0.30
18149,0.34
18161,0.37
18173,0.39
18186,0.40
18199,0.39
18211,0.40
18224,0.40
18236,0.42
18248,0.42
18262,0.42
18274,0.45
18286,0.46
18298,0.48
18311,0.48
18324,0.45
18336,0.46
18349,0.49
18361,0.49
18373,0.48
18385,0.45
18399,0.40
18411,0.33
18423,0.30
18436,0.26
18448,0.20
18461,0.17
18473,0.12
18486,0.12
18498,0.09
18510,0.08
18524,0.08
18536,0.06
18548,0.08
18561,0.12
18573,0.14
18585,0.23
18598,0.28
18611,0.33
18623,0.37
18635,0.42
18648,0.42
18661,0.43
18673,0.42
18685,0.43
18698,0.43
18710,0.43
18723,0.45
18736,0.48
18748,0.48
18760,0.49
18772,0.49
18785,0.48
18798,0.48
18810,0.50
18823,0.52
18835,0.50
18847,0.45
18861,0.37
18873,0.30
18885,0.26
18897,0.17
18910,0.11
18923,0.05
18935,0.01
18948,-0.05
18961,-0.11
18974,-0.14
18988,-0.18
19002,-0.20
19015,-0.23
19028,-0.27
19042,-0.27
19056,-0.26
19069,-0.20
19083,-0.13
19096,-0.07
19109,0.04
19123,0.11
19135,0.18
19147,0.23
19160,0.27
19172,0.28
19184,0.30
19197,0.30
19210,0.31
19222,0.31
19234,0.34
19247,0.33
19260,0.34
19272,0.36
19284,0.39
19297,0.39
19309,0.40
19322,0.42
19335,0.43
19347,0.43
19359,0.46
19372,0.48
19384,0.48
19397,0.42
19409,0.36
19422,0.28
19434,0.26
19446,0.20
19460,0.15
19472,0.09
19484,0.06
19496,0.02
19509,-0.01
19523,-0.02
19536,-0.02
19550,-0.02
19563,-0.04
19576,0.02
19590,0.05
19602,0.15
19614,0.20
19627,0.27
19639,0.30
19651,0.34
19664,0.34
19677,0.37
19689,0.36
19701,0.39
19714,0.39
19727,0.40
19739,0.42
19751,0.45
19764,0.45
19776,0.46
19789,0.48
19802,0.48
19814,0.46
19826,0.46
19838,0.43
19851,0.37
19864,0.27
19876,0.20
19889,0.12
19901,0.06
19913,-0.01
19928,-0.07
