7,-1.23,-0.1
9,-1.26,-0.15
11,-1.28,-0.2
13,-1.27,-0.25
14,-1.33,-0.3
16,-1.44,-0.36
18,-1.53,-0.42
21,-1.58,-0.48
25,-1.73,-0.55
30,-1.79,-0.62
34,-1.89,-0.7
38,-1.81,-0.77
43,-1.61,-0.84
47,-1.22,-0.89
51,-0.75,-0.92
55,-0.32,-0.93
59,0.07,-0.93
63,0.3,-0.91
67,0.36,-0.9
70,0.27,-0.89
74,0,-0.89
78,-0.39,-0.9
82,-0.85,-0.94
87,-1.39,-0.99
91,-1.87,-1.02
95,-2,-1.05
99,-2,-1.08
103,-2,-1.11
108,-2,-1.14
112,-2,-1.17
116,-1.9,-1.19
121,-1.61,-1.19
125,-1.32,-1.18
130,-1.07,-1.15
135,-0.62,-1.11
139,-0.28,-1.04
143,0.2,-0.96
147,0.53,-0.87
151,0.74,-0.8
155,0.81,-0.73
160,0.81,-0.69
164,0.83,-0.66
168,0.7,-0.64
173,0.6,-0.63
177,0.48,-0.62
181,0.35,-0.61
185,0.27,-0.58
189,0.16,-0.54
193,0.03,-0.49
197,0,-0.41
201,0,-0.33
205,0.08,-0.25
209,0.24,-0.16
214,0.44,-0.06
218,0.72,0.05
222,0.9,0.16
226,1.06,0.27
230,1.18,0.37
234,1.22,0.46
237,1.18,0.53
241,1.07,0.58
245,0.97,0.61
249,0.84,0.63
253,0.69,0.62
257,0.52,0.61
261,0.41,0.6
265,0.34,0.58
269,0.31,0.56
273,0.57,0.56
277,0.82,0.57
280,0.8,0.59
284,0.98,0.62
288,1.1,0.66
292,1.17,0.7
296,1.2,0.75
300,1.2,0.8
304,1.34,0.85
308,1.52,0.9
312,1.73,0.95
316,1.98,1
319,2,1.05
323,2,1.09
327,2,1.12
331,2,1.15
335,1.95,1.18
338,1.86,1.21
343,1.76,1.24
347,1.58,1.27
351,1.35,1.3
355,1.1,1.32
358,0.88,1.34
362,0.67,1.35
366,0.37,1.36
370,0.1,1.34
374,-0.13,1.3
378,-0.53,1.25
382,-0.8,1.18
387,-0.98,1.09
391,-0.98,1.01
395,-0.85,0.93
399,-0.51,0.86
403,0.04,0.8
407,0.28,0.76
411,0.55,0.71
415,0.74,0.66
418,0.82,0.61
422,0.8,0.56
427,0.54,0.51
431,-0.02,0.43
435,-0.87,0.31
439,-1.64,0.17
443,-1.72,0.03
447,-1.61,-0.09
451,-1.37,-0.2
456,-1.1,-0.29
460,-0.85,-0.36
464,-0.69,-0.42
470,-0.65,-0.46
474,-0.67,-0.49
478,-0.91,-0.52
483,-1.24,-0.55
487,-1.39,-0.57
491,-1.47,-0.59
496,-1.54,-0.61
500,-1.71,-0.65
504,-1.56,-0.69
509,-1.58,-0.75
514,-1.51,-0.83
518,-1.39,-0.9
522,-1.27,-0.98
527,-1.17,-1.06
531,-1.11,-1.14
535,-1.02,-1.2
540,-0.86,-1.24
544,-0.6,-1.23
548,-0.42,-1.18
553,-0.26,-1.12
558,-0.19,-1.06
562,-0.18,-1.01
567,-0.28,-0.98
571,-0.5,-0.97
575,-0.8,-0.97
580,-1.14,-0.99
584,-1.51,-1.02
588,-1.74,-1.06
593,-1.88,-1.08
598,-1.91,-1.1
602,-1.95,-1.12
606,-1.93,-1.14
611,-1.89,-1.15
615,-1.73,-1.15
619,-1.48,-1.15
624,-1.2,-1.14
628,-0.89,-1.12
632,-0.63,-1.09
637,-0.36,-1.06
642,-0.17,-1.02
646,0.06,-0.98
650,0.24,-0.93
654,0.27,-0.9
659,0.27,-0.87
663,0.23,-0.85
667,0.21,-0.84
671,0.19,-0.82
675,0.19,-0.8
679,0.28,-0.77
684,0.37,-0.72
688,0.41,-0.66
692,0.36,-0.59
696,0.21,-0.51
700,0.02,-0.43
704,-0.19,-0.36
709,-0.15,-0.29
713,0.08,-0.21
717,0.52,-0.12
721,0.93,-0.01
726,1.24,0.1
730,1.44,0.21
734,1.56,0.3
737,1.62,0.39
741,1.59,0.47
745,1.57,0.54
749,1.49,0.6
753,1.5,0.65
756,1.47,0.7
760,1.46,0.74
764,1.5,0.8
769,1.57,0.85
773,1.64,0.91
777,1.74,0.97
780,1.8,1.03
784,1.81,1.09
788,1.81,1.14
792,1.88,1.21
796,1.96,1.27
799,1.98,1.35
803,1.9,1.44
807,1.76,1.51
812,1.6,1.57
816,1.41,1.61
819,1.27,1.62
823,1.19,1.62
827,1.1,1.61
831,1.01,1.58
835,0.89,1.56
838,0.73,1.52
842,0.53,1.48
846,0.36,1.43
850,0.15,1.38
855,-0.16,1.32
859,-0.5,1.24
863,-0.75,1.15
867,-0.82,1.05
871,-0.85,0.95
875,-1.01,0.84
879,-1.11,0.72
883,-0.83,0.62
887,-0.56,0.52
891,-0.43,0.43
896,-0.41,0.34
900,-0.37,0.24
904,-0.41,0.15
909,-0.47,0.06
913,-0.44,-0.02
917,-0.78,-0.11
921,-1,-0.2
926,-0.94,-0.28
930,-1.17,-0.37
934,-1.3,-0.47
939,-1.31,-0.55
944,-1.34,-0.64
948,-1.54,-0.72
952,-1.69,-0.8
957,-1.68,-0.87
961,-1.74,-0.94
965,-1.78,-0.99
970,-1.71,-1.03
974,-1.62,-1.06
978,-1.55,-1.09
984,-1.42,-1.1
988,-1.24,-1.11
992,-1.04,-1.12
997,-0.85,-1.13
1001,-0.71,-1.14
1005,-0.66,-1.15
1010,-0.71,-1.16
1015,-0.79,-1.18
1019,-0.89,-1.2
1025,-0.9,-1.21
1029,-0.84,-1.22
1034,-0.78,-1.21
1038,-0.77,-1.2
1043,-0.77,-1.19
1048,-0.93,-1.17
1052,-1.11,-1.16
1057,-1.24,-1.16
1061,-1.39,-1.15
1067,-1.5,-1.15
1071,-1.48,-1.14
1076,-1.55,-1.13
1081,-1.59,-1.12
1085,-1.53,-1.12
1090,-1.45,-1.11
1094,-1.17,-1.09
1099,-0.93,-1.07
1103,-0.65,-1.05
1108,-0.39,-1.02
1114,-0.24,-1
1118,-0.09,-0.97
1123,0.14,-0.94
1127,0.36,-0.9
1131,0.47,-0.85
1136,0.36,-0.8
1140,0.08,-0.76
1144,-0.09,-0.73
1149,-0.13,-0.7
1154,-0.07,-0.67
1159,0.1,-0.64
1163,0.24,-0.59
1168,0.32,-0.54
1172,0.41,-0.47
1176,0.5,-0.39
1181,0.61,-0.31
1185,0.77,-0.22
1189,0.86,-0.12
1195,0.95,-0.02
1199,1.05,0.08
1203,1.12,0.18
1207,1.19,0.28
1211,1.17,0.36
1215,1.11,0.43
1219,0.97,0.49
1223,0.78,0.53
1227,0.6,0.56
1231,0.5,0.57
1235,0.41,0.57
1240,0.39,0.57
1245,0.46,0.57
1249,0.63,0.59
1253,0.88,0.63
1257,1.15,0.68
1261,1.35,0.74
1265,1.5,0.8
1269,1.65,0.85
1273,1.93,0.92
1277,2,0.98
1282,2,1.04
1286,2,1.1
1290,2,1.15
1294,2,1.19
1298,2,1.23
1302,1.9,1.27
1306,1.65,1.29
1311,1.37,1.3
1315,1.12,1.29
1319,0.88,1.28
1324,0.51,1.27
1328,0.15,1.24
1332,-0.2,1.21
1336,-0.5,1.17
1341,-0.78,1.12
1345,-0.98,1.07
1349,-1.04,1.01
1353,-1.05,0.94
1358,-1.22,0.86
1362,-1.88,0.74
1367,-2,0.6
1372,-2,0.46
1376,-2,0.32
1380,-2,0.16
1385,-1.72,0.01
1389,-1.02,-0.11
1394,-0.55,-0.21
1398,-0.33,-0.31
1403,-0.26,-0.4
1408,-0.36,-0.49
1413,-0.55,-0.59
1417,-0.65,-0.68
1422,-0.82,-0.77
1427,-1,-0.85
1431,-1.14,-0.93
1436,-1.4,-1.01
1440,-1.65,-1.08
1445,-1.87,-1.15
