22,1.33,0.39
24,1.29,0.44
28,1.26,0.49
32,1.28,0.54
35,1.26,0.59
39,1.25,0.64
43,1.29,0.69
47,1.26,0.74
50,1.3,0.79
54,1.31,0.85
57,1.36,0.9
61,1.46,0.96
65,1.36,1.01
68,1.33,1.07
72,1.31,1.12
75,1.21,1.17
79,1.18,1.22
82,1.07,1.26
87,0.96,1.3
90,0.87,1.27
94,0.64,1.24
98,0.71,1.21
101,0.69,1.19
105,0.6,1.16
109,0.39,1.12
113,0.37,1.08
116,0.21,1.04
120,0.16,0.99
124,0.18,0.95
129,0.07,0.9
133,-0.05,0.85
137,-0.2,0.79
141,-0.35,0.73
145,-0.44,0.66
149,-0.59,0.58
153,-0.61,0.5
157,-0.69,0.42
161,-0.68,0.33
165,-0.63,0.26
169,-0.52,0.18
174,-0.47,0.12
178,-0.52,0.05
182,-0.59,-0.02
187,-0.67,-0.08
191,-0.76,-0.15
195,-0.79,-0.21
200,-0.98,-0.27
204,-1.22,-0.35
208,-1.24,-0.42
214,-1,-0.48
218,-0.88,-0.53
222,-0.83,-0.57
226,-0.86,-0.61
231,-0.9,-0.66
235,-1,-0.7
239,-1.11,-0.74
244,-1.11,-0.78
248,-1.1,-0.81
252,-1.13,-0.83
258,-1.16,-0.86
262,-1.16,-0.88
266,-1.15,-0.9
271,-1.16,-0.92
275,-1.19,-0.94
279,-1.26,-0.97
284,-1.25,-1
288,-1.25,-1.03
292,-1.28,-1.06
297,-1.36,-1.08
302,-1.46,-1.11
306,-1.52,-1.14
310,-1.51,-1.16
315,-1.47,-1.17
319,-1.47,-1.18
323,-1.51,-1.2
328,-1.54,-1.23
332,-1.56,-1.26
336,-1.6,-1.29
342,-1.63,-1.32
346,-1.58,-1.34
350,-1.56,-1.36
355,-1.5,-1.37
359,-1.43,-1.39
363,-1.38,-1.4
368,-1.36,-1.41
372,-1.33,-1.41
376,-1.34,-1.42
381,-1.35,-1.43
386,-1.29,-1.43
390,-1.17,-1.43
394,-1.06,-1.42
399,-1.06,-1.41
403,-1.04,-1.4
407,-1.05,-1.39
412,-1.03,-1.37
416,-0.95,-1.35
420,-0.81,-1.32
425,-0.71,-1.29
430,-0.77,-1.26
434,-0.59,-1.23
439,-0.53,-1.19
443,-0.49,-1.14
447,-0.4,-1.1
452,-0.24,-1.04
456,-0.23,-0.99
460,-0.27,-0.94
465,-0.3,-0.89
470,-0.24,-0.84
474,-0.22,-0.79
479,-0.3,-0.75
483,-0.01,-0.7
487,0.06,-0.64
491,0.31,-0.58
495,0.51,-0.5
499,0.65,-0.43
503,1,-0.35
507,1.29,-0.26
513,1.26,-0.16
517,1.24,-0.07
521,1.5,0.03
524,1.94,0.14
528,1.76,0.25
532,2,0.36
536,1.6,0.45
540,1.99,0.55
543,2,0.65
547,1.95,0.75
551,1.9,0.84
556,1.84,0.93
560,1.79,1.01
564,1.59,1.08
567,1.37,1.15
571,1.26,1.21
575,1.16,1.27
579,1.09,1.32
583,1.06,1.36
586,1.02,1.4
590,1,1.43
594,1.03,1.45
599,1.09,1.47
603,1.14,1.47
606,1.21,1.47
610,1.26,1.47
614,1.29,1.47
618,1.34,1.47
622,1.36,1.44
625,1.36,1.43
629,1.34,1.4
633,1.33,1.39
637,1.31,1.36
642,1.32,1.34
646,1.36,1.31
649,1.38,1.29
653,1.4,1.28
657,1.39,1.26
661,1.38,1.25
665,1.36,1.25
668,1.33,1.25
672,1.33,1.26
676,1.31,1.27
680,1.3,1.28
685,1.3,1.29
688,1.3,1.3
692,1.34,1.31
696,1.41,1.33
700,1.47,1.34
704,1.53,1.35
707,1.57,1.37
711,1.6,1.38
715,1.63,1.39
719,1.68,1.4
723,1.74,1.42
727,1.79,1.44
731,1.8,1.45
735,1.74,1.47
739,1.64,1.48
743,1.59,1.49
747,1.49,1.5
750,1.4,1.5
754,1.36,1.5
758,1.35,1.5
762,1.33,1.49
766,1.31,1.49
770,1.29,1.49
774,1.28,1.49
778,1.29,1.49
782,1.35,1.49
786,1.36,1.49
789,1.39,1.5
793,1.38,1.49
797,1.2,1.48
801,1.17,1.47
805,0.98,1.45
808,0.89,1.42
813,0.83,1.39
817,0.66,1.34
821,0.85,1.31
825,0.66,1.26
829,0.68,1.22
832,0.37,1.16
836,0.53,1.12
840,0.25,1.07
844,0.31,1.02
848,-0.08,0.96
852,-0.03,0.9
857,-0.28,0.84
861,-0.56,0.76
865,-0.56,0.69
869,-0.7,0.61
873,-0.76,0.53
877,-0.89,0.44
881,-0.98,0.35
885,-1.04,0.25
889,-1,0.15
893,-0.96,0.06
898,-0.88,-0.02
903,-0.77,-0.1
907,-0.74,-0.17
911,-0.8,-0.24
916,-0.87,-0.3
920,-0.95,-0.37
924,-1.03,-0.44
929,-1.06,-0.51
933,-1.04,-0.58
937,-1.06,-0.64
942,-1.1,-0.7
947,-1.16,-0.76
951,-1.15,-0.82
955,-1.16,-0.86
960,-1.22,-0.91
964,-1.25,-0.95
968,-1.26,-0.97
973,-1.28,-1
977,-1.32,-1.03
982,-1.35,-1.05
987,-1.38,-1.07
991,-1.43,-1.09
995,-1.45,-1.1
1000,-1.48,-1.12
1004,-1.52,-1.15
1009,-1.52,-1.17
1013,-1.62,-1.21
1018,-1.67,-1.24
1022,-1.58,-1.28
1028,-1.51,-1.3
1033,-1.52,-1.32
1037,-1.59,-1.35
1042,-1.56,-1.37
1046,-1.45,-1.38
1051,-1.43,-1.4
1055,-1.43,-1.41
1060,-1.38,-1.42
1065,-1.34,-1.43
1070,-1.33,-1.43
1075,-1.29,-1.44
1079,-1.3,-1.44
1084,-1.23,-1.44
1088,-1.04,-1.43
1093,-0.94,-1.41
1098,-0.8,-1.39
1102,-0.64,-1.36
1107,-0.49,-1.32
1112,-0.37,-1.28
1117,-0.2,-1.23
1121,-0.06,-1.17
1126,0.02,-1.11
1130,0.06,-1.04
1135,0.06,-0.97
1139,0.12,-0.91
1143,0.16,-0.84
1148,0.23,-0.77
1153,0.24,-0.7
1157,0.33,-0.62
1162,0.46,-0.54
1166,0.48,-0.47
1170,0.52,-0.39
1174,0.73,-0.3
1179,0.78,-0.22
1183,1.12,-0.12
1187,1.22,-0.02
1192,1.41,0.09
1197,1.42,0.19
1201,1.52,0.3
1205,1.47,0.39
1209,1.47,0.48
1213,1.49,0.57
1217,1.58,0.65
1221,1.64,0.73
1225,1.63,0.8
1229,1.55,0.87
1233,1.33,0.92
1238,1.22,0.97
1242,1.2,1.01
1247,1.21,1.06
1251,1.19,1.1
1255,1.16,1.13
1259,1.16,1.17
1263,1.15,1.2
1267,1.17,1.23
1271,1.21,1.26
1275,1.18,1.29
