457,2,2
461,1.99,1.99
465,1.89,1.89
470,1.77,1.77
473,1.66,1.66
477,1.53,1.53
481,1.43,1.43
485,1.28,1.28
489,1.14,1.14
492,1,1
496,0.85,0.85
500,0.71,0.71
504,0.63,0.63
508,0.58,0.58
512,0.52,0.52
516,0.52,0.52
520,0.44,0.44
524,0.44,0.44
528,0.41,0.41
532,0.4,0.4
535,0.41,0.41
539,0.42,0.42
543,0.43,0.43
547,0.41,0.41
551,0.37,0.37
555,0.29,0.29
559,0.22,0.22
563,0.07,0.07
567,0.07,0.07
571,-0.06,-0.06
575,-0.02,-0.02
579,-0.21,-0.21
584,-0.32,-0.32
588,-0.45,-0.45
592,-0.55,-0.55
596,-0.69,-0.69
602,-0.82,-0.82
606,-0.92,-0.92
610,-1.03,-1.03
615,-1.14,-1.14
619,-1.3,-1.3
623,-1.4,-1.4
628,-1.54,-1.54
632,-1.61,-1.61
636,-1.61,-1.61
642,-1.54,-1.54
646,-1.52,-1.52
650,-1.52,-1.52
655,-1.56,-1.56
659,-1.63,-1.63
663,-1.68,-1.68
668,-1.69,-1.69
672,-1.68,-1.68
676,-1.66,-1.66
681,-1.65,-1.65
686,-1.64,-1.64
690,-1.63,-1.63
694,-1.61,-1.61
699,-1.61,-1.61
703,-1.62,-1.62
707,-1.62,-1.62
712,-1.67,-1.67
716,-1.72,-1.72
720,-1.8,-1.8
726,-1.95,-1.95
730,-2,-2
734,-2,-2
739,-2,-2
743,-2,-2
747,-2,-2
752,-2,-2
756,-2,-2
760,-2,-2
764,-2,-2
770,-2,-2
774,-2,-2
778,-2,-2
783,-2,-2
787,-2,-2
791,-2,-2
796,-1.98,-1.98
800,-1.72,-1.72
804,-1.37,-1.37
809,-1.02,-1.02
814,-0.72,-0.72
818,-0.33,-0.33
823,-0.08,-0.08
827,0.14,0.14
831,0.23,0.23
835,0.35,0.35
838,0.49,0.49
842,0.6,0.6
846,0.63,0.63
850,0.74,0.74
855,0.89,0.89
858,1.03,1.03
862,1.08,1.08
866,1.42,1.42
870,1.17,1.17
874,1.29,1.29
877,1.38,1.38
881,1.46,1.46
885,1.54,1.54
889,1.62,1.62
893,1.64,1.64
897,1.72,1.72
901,1.75,1.75
905,1.75,1.75
909,1.72,1.72
913,1.62,1.62
917,1.51,1.51
920,1.47,1.47
924,1.42,1.42
928,1.4,1.4
932,1.36,1.36
936,1.32,1.32
940,1.28,1.28
944,1.27,1.27
948,1.31,1.31
952,1.39,1.39
956,1.44,1.44
959,1.49,1.49
963,1.55,1.55
967,1.63,1.63
971,1.72,1.72
975,1.8,1.8
978,1.92,1.92
983,2,2
987,2,2
991,2,2
995,2,2
999,2,2
1002,2,2
1006,2,2
1010,2,2
1015,2,2
1019,2,2
1024,1.97,1.97
1028,1.82,1.82
1032,1.7,1.7
1036,1.61,1.61
1040,1.52,1.52
1044,1.44,1.44
1048,1.36,1.36
1052,1.29,1.29
1056,1.19,1.19
1060,1.03,1.03
1064,0.87,0.87
1069,0.78,0.78
1073,0.68,0.68
1077,0.66,0.66
1082,0.59,0.59
1086,0.48,0.48
1090,0.35,0.35
1094,0.3,0.3
1098,0.23,0.23
1102,0.21,0.21
1106,0.13,0.13
1111,0.05,0.05
1115,-0.02,-0.02
1120,-0.11,-0.11
1124,-0.19,-0.19
1129,-0.32,-0.32
1133,-0.49,-0.49
1138,-0.63,-0.63
1142,-0.68,-0.68
1147,-0.67,-0.67
1153,-0.7,-0.7
1157,-0.75,-0.75
1162,-0.83,-0.83
1166,-0.89,-0.89
1171,-0.88,-0.88
1175,-0.93,-0.93
1180,-0.99,-0.99
1185,-1.08,-1.08
1189,-1.17,-1.17
1195,-1.3,-1.3
1199,-1.5,-1.5
1204,-1.66,-1.66
1208,-1.79,-1.79
1213,-1.85,-1.85
1218,-1.88,-1.88
1222,-1.93,-1.93
1227,-2,-2
1231,-2,-2
1236,-2,-2
1241,-2,-2
1246,-2,-2
1251,-2,-2
1255,-2,-2
1260,-2,-2
1264,-2,-2
1269,-2,-2
1273,-2,-2
1278,-2,-2
1284,-2,-2
1288,-2,-2
1293,-2,-2
1297,-2,-2
1302,-2,-2
1306,-2,-2
1311,-2,-2
1316,-2,-2
1320,-2,-2
1326,-2,-2
1330,-2,-2
1335,-2,-2
1339,-2,-2
1344,-1.78,-1.78
1349,-1.46,-1.46
1353,-1.05,-1.05
1358,-0.63,-0.63
1362,-0.31,-0.31
1368,-0.1,-0.1
1372,0.01,0.01
1376,0.14,0.14
1381,0.14,0.14
1385,0.19,0.19
1389,0.26,0.26
1393,0.37,0.37
1397,0.55,0.55
1401,0.65,0.65
1405,0.9,0.9
1410,0.84,0.84
1414,0.75,0.75
1418,0.89,0.89
1422,1.22,1.22
1426,1.29,1.29
1430,1.25,1.25
1434,1.21,1.21
1438,1.23,1.23
1442,1.25,1.25
1447,1.28,1.28
1452,1.41,1.41
1456,1.43,1.43
1460,1.41,1.41
1464,1.44,1.44
1468,1.57,1.57
1472,1.5,1.5
1476,1.52,1.52
1480,1.52,1.52
1484,1.56,1.56
1488,1.51,1.51
1492,1.42,1.42
1497,1.34,1.34
1501,1.31,1.31
1505,1.32,1.32
1509,1.36,1.36
1514,1.45,1.45
1518,1.59,1.59
1522,1.74,1.74
1526,1.93,1.93
1530,2,2
1534,2,2
1539,2,2
1543,2,2
1547,2,2
1551,2,2
1555,2,2
1559,2,2
1563,2,2
1567,2,2
1571,2,2
1575,2,2
1581,2,2
1585,2,2
1589,1.99,1.99
1593,1.91,1.91
1597,1.76,1.76
1601,1.6,1.6
1605,1.4,1.4
1609,1.22,1.22
1613,1.08,1.08
1617,0.93,0.93
1622,0.88,0.88
1626,0.85,0.85
1630,0.6,0.6
1634,0.55,0.55
1638,0.43,0.43
1642,0.33,0.33
1647,0.24,0.24
1651,0.13,0.13
1655,-0.04,-0.04
1659,-0.17,-0.17
1665,-0.27,-0.27
1669,-0.33,-0.33
1674,-0.3,-0.3
1678,-0.29,-0.29
1683,-0.34,-0.34
1688,-0.41,-0.41
1692,-0.54,-0.54
1697,-0.68,-0.68
1701,-0.78,-0.78
1707,-0.89,-0.89
1711,-0.98,-0.98
1716,-1.04,-1.04
1721,-1.08,-1.08
1725,-1.15,-1.15
1730,-1.2,-1.2
1734,-1.31,-1.31
1739,-1.39,-1.39
1743,-1.42,-1.42
1748,-1.48,-1.48
1754,-1.6,-1.6
1758,-1.68,-1.68
1763,-1.7,-1.7
1767,-1.68,-1.68
1772,-1.65,-1.65
1776,-1.67,-1.67
1781,-1.76,-1.76
1786,-1.81,-1.81
1790,-1.89,-1.89
1796,-1.97,-1.97
1800,-2,-2
1805,-2,-2
1809,-2,-2
1814,-2,-2
1819,-2,-2
1823,-2,-2
1828,-2,-2
1832,-2,-2
1838,-2,-2
1842,-2,-2
1847,-2,-2
1852,-2,-2
1856,-2,-2
1861,-2,-2
1865,-2,-2
1870,-2,-2
1874,-2,-2
1880,-2,-2
1885,-2,-2
1889,-2,-2
1894,-2,-2
1898,-2,-2
1903,-2,-2
1907,-2,-2
1912,-2,-2
1917,-1.89,-1.89
1922,-1.56,-1.56
1927,-1.23,-1.23
1931,-0.89,-0.89
1936,-0.69,-0.69
1940,-0.46,-0.46
1945,-0.3,-0.3
1950,-0.18,-0.18
1954,-0.1,-0.1
1959,-0.03,-0.03
1964,0.11,0.11
1968,0.25,0.25
1972,0.38,0.38
1976,0.51,0.51
1981,0.64,0.64
1985,0.74,0.74
1989,0.81,0.81
1993,0.89,0.89
1997,1.16,1.16
2001,1.3,1.3
2006,0.92,0.92
2010,1.31,1.31
2014,1.08,1.08
2018,1.36,1.36
2022,1.41,1.41
2026,1.49,1.49
2030,1.79,1.79
2034,1.83,1.83
2038,1.81,1.81
2042,1.82,1.82
2048,1.84,1.84
2052,1.88,1.88
2056,1.89,1.89
2060,1.83,1.83
2064,1.79,1.79
2068,1.82,1.82
2072,1.84,1.84
2076,1.84,1.84
2080,1.8,1.8
2084,1.79,1.79
2088,1.82,1.82
2093,1.89,1.89
2097,1.89,1.89
2101,1.93,1.93
2105,1.95,1.95
2109,1.94,1.94
2114,1.9,1.9
2118,1.86,1.86
2122,1.81,1.81
2126,1.8,1.8
2130,1.77,1.77
2135,1.74,1.74
2139,1.67,1.67
2143,1.62,1.62
2147,1.55,1.55
2151,1.51,1.51
2155,1.44,1.44
2159,1.38,1.38
2163,1.28,1.28
2167,1.14,1.14
2171,1.07,1.07
2176,1,1
2181,0.87,0.87
2185,0.83,0.83
2189,0.78,0.78
2193,0.68,0.68
2197,0.55,0.55
2201,0.47,0.47
2205,0.43,0.43
2209,0.4,0.4
2213,0.37,0.37
2217,0.29,0.29
2222,0.13,0.13
2226,-0.06,-0.06
2231,-0.21,-0.21
2235,-0.38,-0.38
2240,-0.57,-0.57
2245,-0.75,-0.75
2249,-0.87,-0.87
2254,-0.94,-0.94
2258,-0.97,-0.97
2264,-0.86,-0.86
2268,-0.75,-0.75
2273,-0.61,-0.61
2277,-0.48,-0.48
2282,-0.35,-0.35
2287,-0.63,-0.63
2291,-0.67,-0.67
2296,-0.83,-0.83
2300,-0.91,-0.91
2306,-0.97,-0.97
2310,-1.11,-1.11
2315,-1.21,-1.21
2320,-1.3,-1.3
2324,-1.43,-1.43
2329,-1.53,-1.53
2333,-1.64,-1.64
2338,-1.78,-1.78
2342,-1.89,-1.89
2348,-1.99,-1.99
2353,-2,-2
2357,-2,-2
2362,-2,-2
2366,-2,-2
2371,-2,-2
2375,-2,-2
2380,-2,-2
2385,-2,-2
2390,-2,-2
2395,-2,-2
2399,-2,-2
2404,-2,-2
2408,-2,-2
2413,-2,-2
2418,-2,-2
2422,-2,-2
2427,-2,-2
2432,-2,-2
2437,-2,-2
2441,-2,-2
2446,-2,-2
2451,-2,-2
2455,-1.96,-1.96
2460,-1.86,-1.86
2464,-1.78,-1.78
2469,-1.72,-1.72
2473,-1.65,-1.65
2479,-1.56,-1.56
2484,-1.45,-1.45
2488,-1.36,-1.36
2493,-1.16,-1.16
2497,-0.73,-0.73
2502,-0.3,-0.3
2506,-0.23,-0.23
2511,-0.08,-0.08
2516,0.15,0.15
2521,-0.27,-0.27
2525,0.11,0.11
2529,0.4,0.4
2533,0.26,0.26
2537,0.31,0.31
2541,0.34,0.34
2546,0.34,0.34
2550,0.43,0.43
2554,0.64,0.64
2558,0.9,0.9
2563,1.07,1.07
2567,1.37,1.37
2571,1.27,1.27
2575,1.39,1.39
2579,1.41,1.41
2583,1.46,1.46
2587,1.47,1.47
2591,1.64,1.64
2595,1.75,1.75
2599,1.79,1.79
2604,1.8,1.8
2608,1.67,1.67
2613,1.54,1.54
2617,1.44,1.44
2621,1.41,1.41
2625,1.4,1.4
2629,1.48,1.48
2633,1.55,1.55
2637,1.65,1.65
2641,1.68,1.68
2646,1.66,1.66
2650,1.64,1.64
2654,1.59,1.59
2658,1.47,1.47
2662,1.32,1.32
2666,1.18,1.18
2670,1.05,1.05
2674,0.98,0.98
2679,0.99,0.99
2683,1.02,1.02
2688,1.1,1.1
2692,1.35,1.35
2696,1.5,1.5
2700,1.63,1.63
2704,1.74,1.74
2708,1.86,1.86
2712,2,2
2716,2,2
2720,2,2
2724,2,2
2728,2,2
2733,1.94,1.94
2737,1.81,1.81
2741,1.63,1.63
2746,1.52,1.52
2750,1.46,1.46
2754,1.62,1.62
2758,1.31,1.31
2762,1.09,1.09
2766,1.07,1.07
2770,1.12,1.12
2775,1.14,1.14
2779,1.13,1.13
2783,1.12,1.12
2787,1.06,1.06
2791,1.02,1.02
2795,0.97,0.97
2799,0.87,0.87
2803,0.77,0.77
2807,0.66,0.66
2812,0.5,0.5
2817,0.31,0.31
2821,0.05,0.05
2825,-0.09,-0.09
2829,-0.17,-0.17
2834,-0.27,-0.27
2838,-0.4,-0.4
2843,-0.55,-0.55
2848,-0.68,-0.68
2852,-0.93,-0.93
2857,-0.98,-0.98
2862,-1,-1
2867,-1.11,-1.11
2871,-1.21,-1.21
2876,-1.25,-1.25
2881,-1.25,-1.25
2885,-1.19,-1.19
2890,-1.25,-1.25
2894,-1.34,-1.34
2899,-1.42,-1.42
2904,-1.49,-1.49
2909,-1.58,-1.58
2914,-1.68,-1.68
2918,-1.78,-1.78
2923,-1.91,-1.91
2927,-2,-2
2932,-2,-2
2936,-2,-2
2941,-2,-2
2947,-2,-2
2951,-2,-2
2956,-2,-2
2960,-2,-2
2965,-2,-2
2969,-2,-2
2974,-2,-2
2979,-2,-2
2983,-2,-2
2989,-2,-2
2993,-2,-2
2998,-2,-2
3002,-2,-2
3007,-2,-2
3012,-2,-2
3016,-2,-2
3021,-2,-2
3025,-2,-2
3031,-2,-2
3035,-2,-2
3040,-2,-2
3045,-1.58,-1.58
3049,-1.21,-1.21
3054,-0.87,-0.87
3058,-0.81,-0.81
3063,-0.7,-0.7
3067,-0.59,-0.59
3073,-0.41,-0.41
3078,-0.2,-0.2
3082,-0.09,-0.09
3087,0.03,0.03
3091,0.14,0.14
3095,0.17,0.17
3099,0.18,0.18
3103,0.2,0.2
3107,0.16,0.16
3111,0.28,0.28
3116,0.43,0.43
3120,0.48,0.48
3124,0.57,0.57
3128,0.74,0.74
3132,1.04,1.04
3136,1.23,1.23
3140,1.3,1.3
3145,1.33,1.33
3149,1.35,1.35
3153,1.41,1.41
3158,1.48,1.48
3162,1.58,1.58
3166,1.61,1.61
3170,1.63,1.63
3174,1.63,1.63
3178,1.6,1.6
3182,1.59,1.59
3186,1.54,1.54
3190,1.4,1.4
3194,1.27,1.27
3198,1.14,1.14
3203,1.06,1.06
3207,1.02,1.02
3212,1,1
3216,1.05,1.05
3220,1.11,1.11
3224,1.15,1.15
3228,1.21,1.21
3232,1.3,1.3
3236,1.44,1.44
3240,1.61,1.61
3245,1.72,1.72
3249,1.85,1.85
3253,1.98,1.98
3257,2,2
3261,2,2
3265,2,2
3269,2,2
3273,2,2
3278,2,2
3282,2,2
3287,2,2
3291,1.9,1.9
3295,1.81,1.81
3299,1.71,1.71
3303,1.64,1.64
3307,1.64,1.64
3311,1.67,1.67
3315,1.65,1.65
3319,1.56,1.56
3323,1.46,1.46
3328,1.34,1.34
3332,1.47,1.47
3336,1.22,1.22
3340,0.58,0.58
3345,0.4,0.4
3349,0.22,0.22
3353,0.09,0.09
3357,0.03,0.03
3361,0.06,0.06
3365,0.03,0.03
3369,-0.03,-0.03
3374,-0.06,-0.06
3379,-0.2,-0.2
3384,-0.21,-0.21
3388,-0.23,-0.23
3393,-0.26,-0.26
3397,-0.36,-0.36
3402,-0.4,-0.4
3406,-0.47,-0.47
3411,-0.59,-0.59
3417,-0.64,-0.64
3421,-0.62,-0.62
3426,-0.69,-0.69
3430,-0.83,-0.83
3435,-0.97,-0.97
3439,-1.08,-1.08
3444,-1.21,-1.21
3449,-1.34,-1.34
3453,-1.41,-1.41
3459,-1.44,-1.44
3463,-1.51,-1.51
3468,-1.59,-1.59
3472,-1.69,-1.69
3477,-1.66,-1.66
3482,-1.71,-1.71
3486,-1.87,-1.87
3491,-2,-2
3495,-2,-2
3501,-2,-2
3505,-2,-2
3510,-2,-2
3515,-2,-2
3519,-2,-2
3524,-2,-2
3528,-2,-2
3533,-1.95,-1.95
3537,-1.94,-1.94
3543,-2,-2
3548,-2,-2
3552,-2,-2
3557,-2,-2
3561,-2,-2
3566,-2,-2
3570,-1.99,-1.99
3575,-1.97,-1.97
3580,-2,-2
3585,-2,-2
3590,-2,-2
3594,-2,-2
3599,-2,-2
3603,-2,-2
3608,-1.89,-1.89
3613,-1.76,-1.76
3617,-1.61,-1.61
3622,-1.6,-1.6
3627,-1.6,-1.6
3632,-1.37,-1.37
3636,-1.19,-1.19
3641,-0.87,-0.87
3646,-0.64,-0.64
3650,-0.53,-0.53
3655,-0.44,-0.44
3659,-0.29,-0.29
3664,-0.24,-0.24
3668,-0.46,-0.46
3674,-0.03,-0.03
3679,0.03,0.03
3683,0.19,0.19
3687,0.27,0.27
3691,0.35,0.35
3695,0.47,0.47
3699,0.66,0.66
3703,0.81,0.81
3707,0.98,0.98
3712,1.18,1.18
3716,1.37,1.37
3720,1.56,1.56
3724,1.65,1.65
3728,1.77,1.77
3732,1.92,1.92
3736,2,2
3740,2,2
3745,2,2
3749,2,2
3753,1.86,1.86
3758,1.7,1.7
3762,1.61,1.61
3766,1.55,1.55
3770,1.55,1.55
3774,1.58,1.58
3778,1.6,1.6
3782,1.67,1.67
3786,1.78,1.78
3790,1.83,1.83
3794,1.8,1.8
3799,1.76,1.76
3803,1.71,1.71
3807,1.7,1.7
3812,1.74,1.74
3816,1.86,1.86
3820,1.97,1.97
3824,2,2
3828,2,2
3832,2,2
3836,2,2
3841,2,2
3845,2,2
3849,2,2
3853,1.86,1.86
3857,1.56,1.56
3861,1.51,1.51
3865,1.53,1.53
3869,1.32,1.32
3873,1.17,1.17
3878,1.06,1.06
3883,0.94,0.94
3887,0.73,0.73
3891,0.63,0.63
3895,0.59,0.59
3899,0.53,0.53
3903,0.48,0.48
3907,0.46,0.46
3911,0.43,0.43
3915,0.33,0.33
3919,0.28,0.28
3923,0.27,0.27
3928,0.38,0.38
3932,0.43,0.43
3936,0.37,0.37
3940,0.22,0.22
3945,-0.01,-0.01
3949,-0.09,-0.09
3954,-0.14,-0.14
3958,-0.18,-0.18
3963,-0.26,-0.26
3968,-0.39,-0.39
3973,-0.59,-0.59
3978,-0.79,-0.79
3982,-1.01,-1.01
3987,-1.17,-1.17
3991,-1.24,-1.24
3996,-1.26,-1.26
4000,-1.22,-1.22
4005,-1.14,-1.14
4011,-1,-1
4015,-0.89,-0.89
4020,-0.8,-0.8
4024,-0.71,-0.71
4029,-0.73,-0.73
4033,-0.78,-0.78
4038,-0.84,-0.84
4043,-0.91,-0.91
4047,-1.06,-1.06
4052,-1.21,-1.21
4057,-1.38,-1.38
4062,-1.53,-1.53
4066,-1.62,-1.62
4071,-1.7,-1.7
4076,-1.77,-1.77
4080,-1.85,-1.85
4085,-1.95,-1.95
4089,-2,-2
4094,-2,-2
4099,-2,-2
4104,-2,-2
4108,-2,-2
4113,-2,-2
4118,-1.98,-1.98
4122,-2,-2
4127,-2,-2
4131,-2,-2
4136,-2,-2
4141,-2,-2
4146,-2,-2
4151,-2,-2
4155,-2,-2
4160,-2,-2
4164,-2,-2
4169,-2,-2
4173,-2,-2
4178,-2,-2
4184,-2,-2
4188,-2,-2
4193,-1.75,-1.75
4197,-1.53,-1.53
4202,-1.38,-1.38
4206,-1.3,-1.3
4211,-1.15,-1.15
4216,-0.96,-0.96
4220,-0.73,-0.73
4226,-0.55,-0.55
4230,-0.93,-0.93
4235,-0.03,-0.03
4239,0,0
4244,0.08,0.08
4248,0.36,0.36
4252,0.44,0.44
4256,0.48,0.48
4260,0.59,0.59
4264,0.71,0.71
4269,0.76,0.76
4273,0.96,0.96
4277,1.14,1.14
4281,1.31,1.31
4285,1.46,1.46
4289,1.58,1.58
4293,1.7,1.7
4297,1.76,1.76
4301,1.82,1.82
4305,1.92,1.92
4311,2,2
4315,2,2
4319,2,2
4323,2,2
4327,2,2
4331,2,2
4335,2,2
4339,2,2
4343,2,2
4347,1.93,1.93
4352,1.88,1.88
4356,1.91,1.91
4360,1.93,1.93
4364,2,2
4368,2,2
4372,2,2
4377,2,2
4381,2,2
4385,2,2
4389,2,2
4393,2,2
4398,2,2
4402,1.91,1.91
4406,1.36,1.36
4410,1.37,1.37
4414,1.28,1.28
4418,1.27,1.27
4422,1.25,1.25
4426,1.12,1.12
4430,1,1
4434,0.83,0.83
4439,0.63,0.63
4444,0.57,0.57
4448,0.5,0.5
4452,0.4,0.4
4456,0.35,0.35
4460,0.26,0.26
4464,0.14,0.14
4468,0.05,0.05
4472,-0.07,-0.07
4477,-0.26,-0.26
4482,-0.4,-0.4
4487,-0.49,-0.49
4491,-0.64,-0.64
4496,-0.9,-0.9
4500,-1.14,-1.14
4505,-1.4,-1.4
4510,-1.76,-1.76
4514,-1.65,-1.65
4519,-1.55,-1.55
4524,-1.54,-1.54
4529,-1.57,-1.57
4533,-1.58,-1.58
4538,-1.52,-1.52
4543,-1.51,-1.51
4547,-1.6,-1.6
4552,-1.53,-1.53
4556,-1.52,-1.52
4561,-1.55,-1.55
4566,-1.58,-1.58
4571,-1.59,-1.59
4576,-1.6,-1.6
4580,-1.73,-1.73
4585,-1.91,-1.91
4589,-1.96,-1.96
4594,-1.89,-1.89
4598,-1.83,-1.83
4603,-1.75,-1.75
4609,-1.76,-1.76
4613,-1.81,-1.81
4618,-1.87,-1.87
4622,-1.96,-1.96
4627,-2,-2
4631,-2,-2
4636,-2,-2
4640,-2,-2
4645,-1.94,-1.94
4651,-1.87,-1.87
4655,-1.93,-1.93
4660,-2,-2
4664,-2,-2
4669,-2,-2
4673,-2,-2
4678,-2,-2
4683,-2,-2
4687,-2,-2
4692,-2,-2
4697,-2,-2
4702,-2,-2
4706,-2,-2
4711,-1.65,-1.65
4716,-1.56,-1.56
4720,-1.6,-1.6
4725,-1.62,-1.62
4729,-1.57,-1.57
4734,-1.39,-1.39
4739,-1.31,-1.31
4744,-1.17,-1.17
4749,-1,-1
4753,-0.78,-0.78
4758,-0.52,-0.52
4762,-0.47,-0.47
4767,-0.39,-0.39
4771,-0.48,-0.48
4776,-0.29,-0.29
4782,0.09,0.09
4786,0.15,0.15
4790,0.22,0.22
4794,0.35,0.35
4798,0.45,0.45
4802,0.68,0.68
4806,0.92,0.92
4810,1.16,1.16
4814,1.51,1.51
4818,1.71,1.71
4823,1.74,1.74
4827,1.77,1.77
4831,1.91,1.91
4835,2,2
4839,2,2
4844,2,2
4848,2,2
4852,1.89,1.89
4856,1.77,1.77
4860,1.66,1.66
4865,1.58,1.58
4869,1.52,1.52
4873,1.5,1.5
4877,1.47,1.47
4881,1.43,1.43
4885,1.43,1.43
4889,1.49,1.49
4893,1.57,1.57
4897,1.68,1.68
4901,1.76,1.76
4905,1.86,1.86
4911,1.97,1.97
4915,2,2
4919,2,2
4923,2,2
4927,2,2
4931,2,2
4935,2,2
4939,2,2
4943,2,2
4947,2,2
4952,1.94,1.94
4956,1.33,1.33
4960,1.34,1.34
4964,1.28,1.28
4968,1.3,1.3
4972,1.21,1.21
4977,1.05,1.05
4981,0.9,0.9
4985,0.7,0.7
4989,0.52,0.52
4994,0.43,0.43
4998,0.34,0.34
5002,0.2,0.2
5006,0.22,0.22
5010,0.27,0.27
5014,0.33,0.33
5018,0.38,0.38
5022,0.36,0.36
5026,0.38,0.38
5030,0.3,0.3
5035,0.22,0.22
5039,0.1,0.1
5044,-0.06,-0.06
5048,-0.23,-0.23
5053,-0.44,-0.44
5057,-0.6,-0.6
5062,-0.66,-0.66
5066,-0.73,-0.73
5071,-0.91,-0.91
5076,-1.13,-1.13
5081,-1.32,-1.32
5086,-1.4,-1.4
5090,-1.47,-1.47
5095,-1.45,-1.45
5099,-1.37,-1.37
5104,-1.32,-1.32
5109,-1.25,-1.25
5113,-1.19,-1.19
5118,-1.14,-1.14
5123,-1.07,-1.07
5128,-0.99,-0.99
5132,-0.96,-0.96
5137,-1.1,-1.1
5142,-1.16,-1.16
5146,-1.29,-1.29
5151,-1.4,-1.4
5155,-1.42,-1.42
5160,-1.43,-1.43
5165,-1.46,-1.46
5170,-1.52,-1.52
5175,-1.62,-1.62
5179,-1.65,-1.65
5184,-1.67,-1.67
5188,-1.71,-1.71
5193,-1.77,-1.77
5197,-1.76,-1.76
5202,-1.75,-1.75
5208,-1.68,-1.68
5212,-1.66,-1.66
5217,-1.66,-1.66
5221,-1.67,-1.67
5226,-1.72,-1.72
5230,-1.88,-1.88
5235,-2,-2
5239,-2,-2
5244,-2,-2
5250,-2,-2
5254,-2,-2
5259,-2,-2
5263,-2,-2
5268,-2,-2
5272,-2,-2
5277,-2,-2
5282,-2,-2
5286,-2,-2
5292,-1.88,-1.88
5296,-1.76,-1.76
5301,-1.69,-1.69
5305,-1.4,-1.4
5310,-1.07,-1.07
5315,-0.84,-0.84
5319,-0.55,-0.55
5324,-0.39,-0.39
5328,-0.24,-0.24
5334,0.03,0.03
5338,-0.01,-0.01
5343,-0.23,-0.23
5347,0.29,0.29
5351,0.35,0.35
5355,0.46,0.46
5359,0.53,0.53
5363,0.58,0.58
5367,0.66,0.66
5371,0.91,0.91
5377,1.02,1.02
5381,1.2,1.2
5385,1.41,1.41
5389,1.66,1.66
5393,1.92,1.92
5397,2,2
5401,2,2
5405,2,2
5409,2,2
5413,2,2
5417,2,2
5422,2,2
5426,1.99,1.99
5430,1.95,1.95
5434,1.9,1.9
5438,1.89,1.89
5443,1.95,1.95
5447,2,2
5451,2,2
5455,2,2
5459,2,2
5464,2,2
5468,2,2
5472,2,2
5476,2,2
5480,2,2
5484,2,2
5488,2,2
5492,2,2
5496,2,2
5500,1.82,1.82
5505,1.79,1.79
5510,1.41,1.41
5514,1.3,1.3
5518,1.31,1.31
5522,1.13,1.13
5526,0.48,0.48
5530,0.39,0.39
5534,0.42,0.42
5538,0.35,0.35
5542,0.27,0.27
5547,0.39,0.39
5551,0.47,0.47
5555,0.5,0.5
5559,0.51,0.51
5563,0.28,0.28
5567,0.06,0.06
5571,-0.14,-0.14
5576,-0.37,-0.37
5581,-0.8,-0.8
5585,-1.06,-1.06
5591,-1.19,-1.19
5595,-1.47,-1.47
5600,-1.77,-1.77
5604,-1.94,-1.94
5609,-2,-2
5614,-2,-2
5618,-1.95,-1.95
5623,-1.89,-1.89
5627,-1.86,-1.86
5633,-1.83,-1.83
